sample_id,app_label
14708,web-browsing
14709,instant-message
14710,network-storage
14711,web-browsing
14712,network-storage
14713,mail-service
14714,instant-message
14715,network-storage
14716,mail-service
14717,network-transmission
14718,network-storage
14719,network-transmission
14720,instant-message
14721,instant-message
14722,instant-message
14723,network-storage
14724,network-transmission
14725,instant-message
14726,web-browsing
14727,web-browsing
14728,video
14729,web-browsing
14730,game
14731,network-transmission
14732,game
14733,network-storage
14734,game
14735,instant-message
14736,game
14737,video
14738,network-transmission
14739,video
14740,network-transmission
14741,mail-service
14742,web-browsing
14743,instant-message
14744,network-transmission
14745,web-browsing
14746,network-storage
14747,web-browsing
14748,video
14749,mail-service
14750,web-browsing
14751,mail-service
14752,instant-message
14753,video
14754,web-browsing
14755,video
14756,video
14757,instant-message
14758,web-browsing
14759,game
14760,mail-service
14761,instant-message
14762,mail-service
14763,game
14764,video
14765,video
14766,instant-message
14767,network-storage
14768,network-transmission
14769,network-transmission
14770,video
14771,network-transmission
14772,instant-message
14773,instant-message
14774,video
14775,instant-message
14776,instant-message
14777,instant-message
14778,web-browsing
14779,network-transmission
14780,web-browsing
14781,instant-message
14782,web-browsing
14783,network-storage
14784,network-storage
14785,network-transmission
14786,network-storage
14787,mail-service
14788,instant-message
14789,video
14790,instant-message
14791,mail-service
14792,web-browsing
14793,web-browsing
14794,game
14795,network-storage
14796,network-storage
14797,game
14798,network-storage
14799,instant-message
14800,mail-service
14801,network-transmission
14802,network-transmission
14803,web-browsing
14804,mail-service
14805,mail-service
14806,game
14807,network-transmission
14808,mail-service
14809,network-transmission
14810,game
14811,network-transmission
14812,instant-message
14813,network-transmission
14814,network-storage
14815,network-storage
14816,network-storage
14817,network-storage
14818,web-browsing
14819,video
14820,web-browsing
14821,network-storage
14822,mail-service
14823,network-storage
14824,network-transmission
14825,network-storage
14826,network-storage
14827,network-storage
14828,video
14829,mail-service
14830,web-browsing
14831,network-storage
14832,game
14833,network-storage
14834,instant-message
14835,mail-service
14836,web-browsing
14837,instant-message
14838,video
14839,network-transmission
14840,web-browsing
14841,instant-message
14842,video
14843,network-storage
14844,mail-service
14845,game
14846,instant-message
14847,instant-message
14848,web-browsing
14849,instant-message
14850,network-transmission
14851,mail-service
14852,network-storage
14853,web-browsing
14854,web-browsing
14855,instant-message
14856,game
14857,instant-message
14858,game
14859,network-storage
14860,video
14861,network-storage
14862,network-transmission
14863,mail-service
14864,network-storage
14865,video
14866,web-browsing
14867,web-browsing
14868,network-transmission
14869,network-storage
14870,network-transmission
14871,mail-service
14872,network-storage
14873,web-browsing
14874,game
14875,instant-message
14876,web-browsing
14877,network-storage
14878,network-transmission
14879,game
14880,network-storage
14881,video
14882,video
14883,web-browsing
14884,instant-message
14885,network-storage
14886,web-browsing
14887,mail-service
14888,mail-service
14889,video
14890,mail-service
14891,instant-message
14892,network-storage
14893,video
14894,video
14895,video
14896,network-storage
14897,web-browsing
14898,mail-service
14899,game
14900,network-transmission
14901,network-transmission
14902,network-storage
14903,video
14904,network-storage
14905,network-storage
14906,video
14907,instant-message
14908,web-browsing
14909,web-browsing
14910,web-browsing
14911,mail-service
14912,mail-service
14913,game
14914,network-transmission
14915,instant-message
14916,instant-message
14917,mail-service
14918,web-browsing
14919,web-browsing
14920,mail-service
14921,web-browsing
14922,web-browsing
14923,instant-message
14924,web-browsing
14925,instant-message
14926,network-transmission
14927,game
14928,network-storage
14929,network-storage
14930,instant-message
14931,instant-message
14932,network-transmission
14933,network-storage
14934,instant-message
14935,instant-message
14936,web-browsing
14937,instant-message
14938,game
14939,game
14940,network-storage
14941,instant-message
14942,mail-service
14943,network-transmission
14944,video
14945,instant-message
14946,web-browsing
14947,game
14948,instant-message
14949,instant-message
14950,video
14951,web-browsing
14952,instant-message
14953,instant-message
14954,video
14955,game
14956,video
14957,network-storage
14958,web-browsing
14959,game
14960,network-storage
14961,mail-service
14962,instant-message
14963,web-browsing
14964,instant-message
14965,instant-message
14966,video
14967,game
14968,web-browsing
14969,game
14970,mail-service
14971,network-storage
14972,web-browsing
14973,mail-service
14974,network-storage
14975,game
14976,video
14977,instant-message
14978,mail-service
14979,game
14980,game
14981,game
14982,mail-service
14983,web-browsing
14984,video
14985,video
14986,network-storage
14987,video
14988,web-browsing
14989,network-storage
14990,network-storage
14991,network-storage
14992,instant-message
14993,instant-message
14994,network-transmission
14995,game
14996,network-storage
14997,game
14998,web-browsing
14999,network-transmission
15000,mail-service
15001,game
15002,video
15003,network-transmission
15004,network-transmission
15005,mail-service
15006,game
15007,game
15008,web-browsing
15009,network-storage
15010,mail-service
15011,web-browsing
15012,web-browsing
15013,network-storage
15014,network-storage
15015,network-storage
15016,web-browsing
15017,web-browsing
15018,instant-message
15019,instant-message
15020,game
15021,mail-service
15022,mail-service
15023,network-storage
15024,game
15025,mail-service
15026,mail-service
15027,network-storage
15028,instant-message
15029,game
15030,game
15031,network-storage
15032,game
15033,network-storage
15034,network-storage
15035,instant-message
15036,instant-message
15037,network-transmission
15038,game
15039,game
15040,mail-service
15041,instant-message
15042,video
15043,video
15044,video
15045,network-transmission
15046,game
15047,video
15048,mail-service
15049,web-browsing
15050,mail-service
15051,web-browsing
15052,mail-service
15053,network-transmission
15054,network-storage
15055,web-browsing
15056,network-storage
15057,web-browsing
15058,video
15059,network-storage
15060,network-storage
15061,video
15062,mail-service
15063,mail-service
15064,video
15065,mail-service
15066,instant-message
15067,web-browsing
15068,mail-service
15069,game
15070,instant-message
15071,instant-message
15072,network-storage
15073,network-storage
15074,video
15075,web-browsing
15076,instant-message
15077,network-transmission
15078,mail-service
15079,instant-message
15080,instant-message
15081,network-transmission
15082,network-transmission
15083,network-storage
15084,video
15085,network-storage
15086,network-transmission
15087,network-transmission
15088,network-storage
15089,network-transmission
15090,instant-message
15091,network-transmission
15092,game
15093,network-transmission
15094,network-storage
15095,web-browsing
15096,instant-message
15097,video
15098,network-storage
15099,mail-service
15100,mail-service
15101,mail-service
15102,mail-service
15103,network-transmission
15104,web-browsing
15105,game
15106,mail-service
15107,mail-service
15108,web-browsing
15109,network-storage
15110,web-browsing
15111,web-browsing
15112,network-storage
15113,web-browsing
15114,mail-service
15115,instant-message
15116,web-browsing
15117,mail-service
15118,game
15119,instant-message
15120,network-transmission
15121,web-browsing
15122,network-transmission
15123,instant-message
15124,mail-service
15125,video
15126,network-storage
15127,game
15128,mail-service
15129,game
15130,network-storage
15131,web-browsing
15132,network-transmission
15133,instant-message
15134,video
15135,instant-message
15136,network-transmission
15137,game
15138,network-transmission
15139,video
15140,network-storage
15141,web-browsing
15142,game
15143,web-browsing
15144,web-browsing
15145,game
15146,web-browsing
15147,instant-message
15148,network-transmission
15149,video
15150,instant-message
15151,mail-service
15152,mail-service
15153,video
15154,network-transmission
15155,network-transmission
15156,instant-message
15157,network-storage
15158,mail-service
15159,game
15160,video
15161,network-storage
15162,network-transmission
15163,instant-message
15164,video
15165,web-browsing
15166,video
15167,video
15168,video
15169,game
15170,web-browsing
15171,mail-service
15172,web-browsing
15173,mail-service
15174,instant-message
15175,network-transmission
15176,network-storage
15177,network-storage
15178,video
15179,video
15180,instant-message
15181,web-browsing
15182,web-browsing
15183,video
15184,network-transmission
15185,network-transmission
15186,video
15187,game
15188,instant-message
15189,video
15190,mail-service
15191,game
15192,web-browsing
15193,mail-service
15194,network-transmission
15195,game
15196,web-browsing
15197,network-transmission
15198,video
15199,web-browsing
15200,mail-service
15201,game
15202,game
15203,network-transmission
15204,web-browsing
15205,game
15206,game
15207,instant-message
15208,video
15209,network-storage
15210,mail-service
